Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/tGkchUQqfFlQ,Kyle Todd,Second,Jack Tarrant,4,27,LOST,40,26,60,41,11,45,59,45,53,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/tGkchUQqfFlQ,Jack Tarrant,First,Kyle Todd,4,28,WON,119,25,55,40,38,68,81,51,18,6,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/tGkchUQqfFlQ,Kyle Todd,First,Jack Tarrant,5,29,WON,45,41,68,100,7,43,87,95,0,15,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/tGkchUQqfFlQ,Jack Tarrant,Second,Kyle Todd,5,27,LOST,43,45,60,55,31,44,30,63,21,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/tGkchUQqfFlQ,Kyle Todd,Second,Jack Tarrant,6,31,WON,70,60,70,98,7,55,54,11,41,19,16,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/tGkchUQqfFlQ,Jack Tarrant,First,Kyle Todd,6,33,LOST,45,59,134,59,59,60,31,24,18,6,0,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/tGkchUQqfFlQ,Kyle Todd,First,Jack Tarrant,7,21,LOST,41,60,40,40,45,41,125,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/tGkchUQqfFlQ,Jack Tarrant,Second,Kyle Todd,7,20,WON,125,60,135,21,95,45,20,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/3Og08zL1VEVs,Luke Jackman,Second,Kieran Barton,1,18,WON,180,85,140,41,35,20,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/3Og08zL1VEVs,Kieran Barton,First,Luke Jackman,1,18,LOST,62,59,45,41,43,44,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/3Og08zL1VEVs,Luke Jackman,First,Kieran Barton,2,42,LOST,29,140,56,45,49,39,40,83,0,10,0,0,8,0,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/3Og08zL1VEVs,Kieran Barton,Second,Luke Jackman,2,40,WON,53,121,45,36,55,26,54,42,51,0,9,1,0,8,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/3Og08zL1VEVs,Luke Jackman,Second,Kieran Barton,3,25,WON,95,42,60,140,42,70,44,4,4,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/3Og08zL1VEVs,Kieran Barton,First,Luke Jackman,3,27,LOST,60,83,100,26,48,34,43,39,25,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/3Og08zL1VEVs,Luke Jackman,First,Kieran Barton,4,24,LOST,35,81,140,38,43,33,91,35,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/3Og08zL1VEVs,Kieran Barton,Second,Luke Jackman,4,24,WON,36,82,100,21,61,60,76,65,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/3Og08zL1VEVs,Luke Jackman,Second,Kieran Barton,5,19,WON,60,80,180,41,80,20,40,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/3Og08zL1VEVs,Kieran Barton,First,Luke Jackman,5,21,LOST,41,26,24,54,31,60,30,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/3Og08zL1VEVs,Luke Jackman,First,Kieran Barton,6,21,WON,41,123,80,87,78,38,54,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/3Og08zL1VEVs,Kieran Barton,Second,Luke Jackman,6,18,LOST,43,97,41,44,60,41,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/FYCxeLQRq97c,Kian Dominguez,First,Alan Todd,1,36,WON,6,80,43,4,28,60,134,126,0,10,5,5,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/FYCxeLQRq97c,Alan Todd,Second,Kian Dominguez,1,33,LOST,66,45,43,42,81,30,81,30,41,10,24,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/FYCxeLQRq97c,Kian Dominguez,Second,Alan Todd,2,23,WON,69,31,95,60,47,58,88,53,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/FYCxeLQRq97c,Alan Todd,First,Kian Dominguez,2,24,LOST,40,60,60,30,60,140,19,44,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/FYCxeLQRq97c,Kian Dominguez,First,Alan Todd,3,22,WON,59,140,72,44,67,87,24,8,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/FYCxeLQRq97c,Alan Todd,Second,Kian Dominguez,3,21,LOST,26,41,41,81,26,29,41,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/FYCxeLQRq97c,Kian Dominguez,Second,Alan Todd,4,28,WON,45,42,60,41,95,60,48,78,0,32,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/FYCxeLQRq97c,Alan Todd,First,Kian Dominguez,4,30,LOST,100,41,28,60,85,82,27,38,0,32,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/ctkrldLqWvcg,Ryan Howard,First,Charlie Green,1,24,LOST,9,98,80,59,80,59,60,16,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/ctkrldLqWvcg,Charlie Green,Second,Ryan Howard,1,23,WON,45,140,36,26,140,58,32,24,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/ctkrldLqWvcg,Ryan Howard,Second,Charlie Green,2,19,WON,119,60,58,58,120,70,16,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/ctkrldLqWvcg,Charlie Green,First,Ryan Howard,2,21,LOST,60,60,76,95,89,93,21,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/ctkrldLqWvcg,Ryan Howard,First,Charlie Green,3,21,WON,46,46,140,41,53,27,148,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/ctkrldLqWvcg,Charlie Green,Second,Ryan Howard,3,18,LOST,180,60,55,140,48,0,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/ctkrldLqWvcg,Ryan Howard,Second,Charlie Green,4,23,WON,96,81,60,34,20,100,78,32,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/ctkrldLqWvcg,Charlie Green,First,Ryan Howard,4,24,LOST,60,85,96,45,33,58,56,48,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/ctkrldLqWvcg,Ryan Howard,First,Charlie Green,5,21,LOST,45,39,78,57,41,41,100,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/ctkrldLqWvcg,Charlie Green,Second,Ryan Howard,5,19,WON,125,60,125,59,7,85,40,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/ctkrldLqWvcg,Ryan Howard,Second,Charlie Green,6,18,LOST,93,57,96,59,100,49,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/ctkrldLqWvcg,Charlie Green,First,Ryan Howard,6,21,WON,41,96,94,140,43,62,25,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/ctkrldLqWvcg,Ryan Howard,First,Charlie Green,7,20,WON,93,93,58,61,58,134,4,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/ctkrldLqWvcg,Charlie Green,Second,Ryan Howard,7,18,LOST,96,92,55,40,140,38,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/imb4DGP96Bf7,Harry Sheridan,First,Shane Edwards,1,24,LOST,37,60,26,52,22,95,44,36,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/imb4DGP96Bf7,Shane Edwards,Second,Harry Sheridan,1,24,WON,30,120,11,125,47,22,46,100,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/imb4DGP96Bf7,Harry Sheridan,Second,Shane Edwards,2,18,LOST,85,41,28,37,45,22,,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/imb4DGP96Bf7,Shane Edwards,First,Harry Sheridan,2,20,WON,74,96,81,45,137,32,36,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/imb4DGP96Bf7,Harry Sheridan,First,Shane Edwards,3,21,LOST,21,50,24,24,7,13,66,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/imb4DGP96Bf7,Shane Edwards,Second,Harry Sheridan,3,19,WON,42,24,140,39,140,100,16,,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/imb4DGP96Bf7,Harry Sheridan,Second,Shane Edwards,4,24,LOST,45,45,17,24,71,7,40,61,,,,,,,
Ruislip,,,30/05/2025,Last 32,https://www.dartsatlas.com/matches/imb4DGP96Bf7,Shane Edwards,First,Harry Sheridan,4,27,WON,96,135,41,171,18,20,0,10,10,,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/IuhatoqMrqYI,Robert Conway,Second,Bobby Harwood,1,24,LOST,30,85,125,26,60,63,35,57,,,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/IuhatoqMrqYI,Bobby Harwood,First,Robert Conway,1,25,WON,30,85,60,41,81,94,30,60,20,,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/IuhatoqMrqYI,Robert Conway,First,Bobby Harwood,2,21,WON,62,21,81,60,125,45,107,,,,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/IuhatoqMrqYI,Bobby Harwood,Second,Robert Conway,2,18,LOST,43,50,100,45,45,125,,,,,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/IuhatoqMrqYI,Robert Conway,Second,Bobby Harwood,3,33,LOST,22,121,41,60,60,26,41,40,24,48,0,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/IuhatoqMrqYI,Bobby Harwood,First,Robert Conway,3,34,WON,41,38,60,43,80,60,22,97,58,0,0,2,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/IuhatoqMrqYI,Robert Conway,First,Bobby Harwood,4,27,LOST,20,61,80,11,30,42,80,58,27,,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/IuhatoqMrqYI,Bobby Harwood,Second,Robert Conway,4,27,WON,60,66,26,60,81,52,66,42,48,,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/IuhatoqMrqYI,Robert Conway,Second,Bobby Harwood,5,27,LOST,81,45,40,26,41,26,75,22,28,,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/IuhatoqMrqYI,Bobby Harwood,First,Robert Conway,5,30,WON,41,100,30,40,45,100,22,41,42,40,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/FCgx0j1ePIAg,Josh Hook,First,Granit Beka,1,24,WON,81,100,45,58,85,78,48,6,,,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/FCgx0j1ePIAg,Granit Beka,Second,Josh Hook,1,21,LOST,45,60,59,45,60,81,44,,,,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/FCgx0j1ePIAg,Josh Hook,Second,Granit Beka,2,25,WON,60,100,96,79,54,80,0,16,16,,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/FCgx0j1ePIAg,Granit Beka,First,Josh Hook,2,27,LOST,85,60,52,45,57,40,94,56,0,,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/FCgx0j1ePIAg,Josh Hook,First,Granit Beka,3,17,WON,85,97,99,36,144,40,,,,,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/FCgx0j1ePIAg,Granit Beka,Second,Josh Hook,3,15,LOST,45,23,58,57,29,,,,,,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/FCgx0j1ePIAg,Josh Hook,Second,Granit Beka,4,26,WON,100,140,41,60,88,0,66,0,6,,,,,,
Ruislip,,,30/05/2025,Last 64,https://www.dartsatlas.com/matches/FCgx0j1ePIAg,Granit Beka,First,Josh Hook,4,27,LOST,78,60,60,114,81,40,36,28,0,,,,,,
