Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16,Throw_17,Throw_18,Throw_19
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Raj Solanki,Second,Jamie Young,1,33,LOST,22,43,66,62,30,7,16,39,45,52,85,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Jamie Young,First,Raj Solanki,1,34,WON,46,60,85,41,45,59,13,82,17,33,0,20,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Raj Solanki,First,Jamie Young,2,30,LOST,20,60,83,26,43,22,40,85,90,16,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Jamie Young,Second,Raj Solanki,2,30,WON,40,45,32,40,100,100,19,50,55,20,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Raj Solanki,Second,Jamie Young,3,18,LOST,41,70,26,28,11,140,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Jamie Young,First,Raj Solanki,3,20,WON,81,22,57,100,100,109,32,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Raj Solanki,First,Jamie Young,4,30,WON,60,37,21,66,64,34,45,9,65,100,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Jamie Young,Second,Raj Solanki,4,27,LOST,41,45,41,60,45,52,82,50,23,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Raj Solanki,Second,Jamie Young,5,27,LOST,26,45,19,60,66,28,92,3,84,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Jamie Young,First,Raj Solanki,5,28,WON,23,26,32,99,87,81,70,43,0,40,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Raj Solanki,First,Jamie Young,6,30,WON,96,26,9,24,32,41,140,40,57,36,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Jamie Young,Second,Raj Solanki,6,27,LOST,26,96,54,60,27,60,37,21,28,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Raj Solanki,Second,Jamie Young,7,30,LOST,43,26,41,43,100,45,41,41,33,48,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Jamie Young,First,Raj Solanki,7,32,WON,26,41,45,22,60,58,85,56,44,56,8,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Raj Solanki,First,Jamie Young,8,35,WON,26,81,59,36,40,45,30,26,26,70,16,46,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Jamie Young,Second,Raj Solanki,8,33,LOST,80,85,25,42,59,45,86,39,20,15,3,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Raj Solanki,Second,Jamie Young,9,27,LOST,24,6,85,45,9,45,45,17,81,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Jamie Young,First,Raj Solanki,9,29,WON,28,42,42,30,81,59,30,59,94,36,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Raj Solanki,First,Jamie Young,10,34,WON,41,28,30,85,100,30,26,69,25,35,16,16,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Jamie Young,Second,Raj Solanki,10,33,LOST,60,81,26,47,94,85,25,27,38,10,0,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Raj Solanki,Second,Jamie Young,11,39,WON,40,81,85,62,8,60,0,41,2,44,37,22,19,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Jamie Young,First,Raj Solanki,11,39,LOST,22,97,56,36,60,85,45,55,40,0,0,0,0,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Raj Solanki,First,Jamie Young,12,27,LOST,7,36,43,85,45,22,66,24,83,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Jamie Young,Second,Raj Solanki,12,27,WON,56,100,60,40,81,28,41,46,49,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Raj Solanki,Second,Jamie Young,13,27,LOST,60,30,25,43,26,41,8,11,30,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Ck5J1BRGlrUR,Jamie Young,First,Raj Solanki,13,30,WON,41,60,22,45,100,60,41,60,56,16,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Louis Jackson,First,Deryck Breinburg,1,33,WON,15,34,26,81,100,85,60,44,0,16,40,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Deryck Breinburg,Second,Louis Jackson,1,30,LOST,43,121,30,40,41,22,68,77,39,10,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Louis Jackson,Second,Deryck Breinburg,2,24,LOST,85,52,50,46,55,41,45,59,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Deryck Breinburg,First,Louis Jackson,2,25,WON,41,26,62,60,81,52,62,77,40,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Louis Jackson,First,Deryck Breinburg,3,41,WON,60,28,45,81,41,41,30,42,57,24,28,0,0,24,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Deryck Breinburg,Second,Louis Jackson,3,39,LOST,41,82,35,30,37,22,30,21,81,41,42,0,34,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Louis Jackson,Second,Deryck Breinburg,4,32,WON,44,100,100,60,81,23,61,24,6,0,2,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Deryck Breinburg,First,Louis Jackson,4,33,LOST,21,45,41,33,22,100,85,41,73,8,24,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Louis Jackson,First,Deryck Breinburg,5,29,WON,85,30,45,29,81,70,81,40,0,40,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Deryck Breinburg,Second,Louis Jackson,5,27,LOST,24,140,60,76,30,57,21,43,10,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Louis Jackson,Second,Deryck Breinburg,6,39,WON,60,45,31,45,45,45,100,28,82,0,0,0,20,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Deryck Breinburg,First,Louis Jackson,6,39,LOST,57,40,60,9,45,85,78,3,28,40,36,0,0,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Louis Jackson,First,Deryck Breinburg,7,39,LOST,52,95,100,85,86,23,20,0,26,0,12,0,0,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Deryck Breinburg,Second,Louis Jackson,7,38,WON,36,40,27,42,60,25,69,20,9,60,13,41,59,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Louis Jackson,Second,Deryck Breinburg,8,26,WON,125,40,55,45,26,60,45,49,56,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Deryck Breinburg,First,Louis Jackson,8,27,LOST,120,13,3,52,85,60,45,45,37,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Louis Jackson,First,Deryck Breinburg,9,40,WON,11,58,43,60,45,64,58,44,46,40,8,0,18,6,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Deryck Breinburg,Second,Louis Jackson,9,39,LOST,2,45,41,9,60,41,41,27,58,100,20,37,10,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Louis Jackson,Second,Deryck Breinburg,10,26,WON,100,26,29,55,97,31,71,70,22,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/80ofHszQSuri,Deryck Breinburg,First,Louis Jackson,10,27,LOST,60,81,13,27,42,41,29,45,82,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Kenta Ishibashi,Second,Jamie Young,1,21,LOST,87,60,41,41,100,58,30,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Jamie Young,First,Kenta Ishibashi,1,24,WON,95,45,100,81,80,39,41,20,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Kenta Ishibashi,First,Jamie Young,2,24,LOST,100,140,41,7,30,23,72,5,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Jamie Young,Second,Kenta Ishibashi,2,24,WON,100,45,41,60,86,64,45,60,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Kenta Ishibashi,Second,Jamie Young,3,18,LOST,60,43,26,85,60,85,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Jamie Young,First,Kenta Ishibashi,3,20,WON,81,57,44,84,42,177,16,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Kenta Ishibashi,First,Jamie Young,4,39,LOST,28,100,85,55,60,51,65,37,0,10,0,0,0,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Jamie Young,Second,Kenta Ishibashi,4,39,WON,121,60,84,100,67,0,49,16,0,2,0,0,2,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Kenta Ishibashi,Second,Jamie Young,5,27,LOST,45,95,22,94,58,22,85,26,34,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Jamie Young,First,Kenta Ishibashi,5,29,WON,95,47,50,40,18,68,36,41,56,50,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Kenta Ishibashi,First,Jamie Young,6,30,LOST,41,60,41,7,100,60,40,22,36,34,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Jamie Young,Second,Kenta Ishibashi,6,28,WON,62,42,56,80,57,85,68,31,0,20,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Kenta Ishibashi,Second,Jamie Young,7,24,WON,81,45,123,30,45,87,30,60,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Jamie Young,First,Kenta Ishibashi,7,24,LOST,85,41,28,41,54,85,57,74,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Kenta Ishibashi,First,Jamie Young,8,27,LOST,26,22,22,26,55,26,43,30,45,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Jamie Young,Second,Kenta Ishibashi,8,25,WON,81,45,60,82,45,30,41,81,36,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Kenta Ishibashi,Second,Jamie Young,9,36,LOST,22,100,55,64,100,45,19,28,36,25,4,0,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/ZnsAtVrvR9GT,Jamie Young,First,Kenta Ishibashi,9,38,WON,60,59,42,96,64,22,30,98,4,14,9,0,3,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Raj Solanki,First,Louis Jackson,1,33,LOST,33,45,41,15,24,22,43,81,35,26,52,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Louis Jackson,Second,Raj Solanki,1,33,WON,47,30,33,45,45,95,95,57,14,0,40,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Raj Solanki,Second,Louis Jackson,2,21,LOST,100,43,34,68,55,85,85,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Louis Jackson,First,Raj Solanki,2,24,WON,26,48,60,60,85,45,121,56,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Raj Solanki,First,Louis Jackson,3,30,LOST,62,39,22,26,83,53,25,58,83,12,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Louis Jackson,Second,Raj Solanki,3,29,WON,47,40,40,100,47,60,87,17,34,29,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Raj Solanki,Second,Louis Jackson,4,42,LOST,40,26,45,119,94,7,28,28,95,11,4,0,0,0,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Louis Jackson,First,Raj Solanki,4,44,WON,45,45,50,36,41,12,14,125,57,48,21,0,0,3,4,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Raj Solanki,First,Louis Jackson,5,24,WON,140,76,45,26,39,81,36,58,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Louis Jackson,Second,Raj Solanki,5,21,LOST,46,21,55,30,45,85,45,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Raj Solanki,Second,Louis Jackson,6,24,LOST,81,26,9,100,41,26,100,9,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Louis Jackson,First,Raj Solanki,6,27,WON,45,60,65,60,41,44,41,67,78,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Raj Solanki,First,Louis Jackson,7,36,LOST,45,81,52,36,41,24,60,58,44,28,16,7,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Louis Jackson,Second,Raj Solanki,7,36,WON,85,60,62,19,45,75,67,24,44,10,0,10,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Raj Solanki,Second,Louis Jackson,8,24,LOST,83,26,156,100,30,68,0,6,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Louis Jackson,First,Raj Solanki,8,25,WON,28,60,60,45,123,60,53,60,12,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Raj Solanki,First,Louis Jackson,9,27,LOST,26,85,79,22,25,41,80,55,42,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/Qv6Sj2VzVoeT,Louis Jackson,Second,Raj Solanki,9,26,WON,40,52,60,100,45,95,53,36,20,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,Kenta Ishibashi,First,JJ Jameson,1,27,LOST,45,26,3,100,55,26,11,70,95,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,JJ Jameson,Second,Kenta Ishibashi,1,27,WON,30,100,60,100,95,48,52,8,8,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,Kenta Ishibashi,Second,JJ Jameson,2,18,LOST,45,60,85,137,60,30,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,JJ Jameson,First,Kenta Ishibashi,2,21,WON,45,100,45,45,85,83,98,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,Kenta Ishibashi,First,JJ Jameson,3,25,WON,22,120,100,41,54,81,41,22,20,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,JJ Jameson,Second,Kenta Ishibashi,3,24,LOST,95,125,60,100,79,23,3,0,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,Kenta Ishibashi,Second,JJ Jameson,4,21,LOST,75,60,41,83,45,28,125,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,JJ Jameson,First,Kenta Ishibashi,4,24,WON,30,100,60,85,59,80,42,45,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,Kenta Ishibashi,First,JJ Jameson,5,24,WON,55,26,60,85,81,24,36,134,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,JJ Jameson,Second,Kenta Ishibashi,5,21,LOST,60,100,41,66,140,67,21,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,Kenta Ishibashi,Second,JJ Jameson,6,15,LOST,85,38,123,140,59,,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,JJ Jameson,First,Kenta Ishibashi,6,17,WON,140,140,40,99,50,32,,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,Kenta Ishibashi,First,JJ Jameson,7,21,LOST,45,81,30,43,41,140,99,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,JJ Jameson,Second,Kenta Ishibashi,7,19,WON,30,85,58,125,85,78,40,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,Kenta Ishibashi,Second,JJ Jameson,8,24,LOST,22,60,60,79,28,85,22,38,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,JJ Jameson,First,Kenta Ishibashi,8,25,WON,60,55,95,60,27,60,45,75,24,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,Kenta Ishibashi,First,JJ Jameson,9,28,WON,81,60,81,34,60,43,47,63,16,16,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,JJ Jameson,Second,Kenta Ishibashi,9,27,LOST,60,27,60,125,45,24,60,60,30,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,Kenta Ishibashi,Second,JJ Jameson,10,21,LOST,81,100,66,45,45,28,78,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,JJ Jameson,First,Kenta Ishibashi,10,23,WON,30,55,125,140,30,91,22,8,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,Kenta Ishibashi,First,JJ Jameson,11,21,LOST,21,123,60,26,30,26,59,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/2tgx0tnnxKH1,JJ Jameson,Second,Kenta Ishibashi,11,21,WON,40,100,48,140,45,60,68,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/1whrJiukcVUA,Kenta Ishibashi,First,Louis Jackson,1,30,WON,43,85,41,60,100,45,43,24,40,20,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/1whrJiukcVUA,Louis Jackson,Second,Kenta Ishibashi,1,27,LOST,60,35,60,45,60,30,60,88,57,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/1whrJiukcVUA,Kenta Ishibashi,Second,Louis Jackson,2,23,WON,140,43,26,45,83,79,23,62,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/1whrJiukcVUA,Louis Jackson,First,Kenta Ishibashi,2,24,LOST,26,100,60,85,60,24,32,39,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/1whrJiukcVUA,Kenta Ishibashi,First,Louis Jackson,3,23,WON,30,43,35,26,81,81,145,60,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/1whrJiukcVUA,Louis Jackson,Second,Kenta Ishibashi,3,21,LOST,100,44,81,95,140,9,24,,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/1whrJiukcVUA,Kenta Ishibashi,Second,Louis Jackson,4,36,LOST,43,43,81,85,41,41,41,54,32,0,30,0,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/1whrJiukcVUA,Louis Jackson,First,Kenta Ishibashi,4,37,WON,95,45,60,100,91,86,12,0,10,0,0,0,2,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/1whrJiukcVUA,Kenta Ishibashi,First,Louis Jackson,5,25,WON,22,40,40,40,55,100,24,140,40,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/1whrJiukcVUA,Louis Jackson,Second,Kenta Ishibashi,5,24,LOST,100,100,81,100,45,35,10,22,,,,,,,,,,,
Southwark,Premier,37,,,https://www.dartsatlas.com/matches/1whrJiukcVUA,Kenta Ishibashi,Second,Louis Jackson,6,21,WON,95,100,26,81,41,94,64,,,,,,,,,,,,
