Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Shaun Francome,First,Daniel O'keeffe,7,21,WON,39,49,125,58,50,100,80,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Daniel O'keeffe,Second,Shaun Francome,7,18,LOST,41,89,97,21,61,84,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Shaun Francome,Second,Daniel O'keeffe,8,25,WON,121,75,134,45,47,0,0,29,50,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/cQOheOJLZiIh,Daniel O'keeffe,First,Shaun Francome,8,27,LOST,40,100,65,30,42,45,44,23,92,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Mike Wallis,Second,Jono Harding,1,20,WON,95,135,47,140,68,0,16,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Jono Harding,First,Mike Wallis,1,21,LOST,30,41,41,46,55,125,41,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Mike Wallis,First,Jono Harding,2,18,WON,140,60,140,43,72,46,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Jono Harding,Second,Mike Wallis,2,15,LOST,46,140,45,45,40,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Mike Wallis,Second,Jono Harding,3,20,WON,100,50,45,46,96,132,32,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Jono Harding,First,Mike Wallis,3,21,LOST,11,62,100,81,61,44,67,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Mike Wallis,First,Jono Harding,4,21,LOST,30,100,140,37,98,42,18,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Jono Harding,Second,Mike Wallis,4,20,WON,180,48,60,45,60,68,40,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Mike Wallis,Second,Jono Harding,5,29,WON,81,85,85,28,43,39,44,60,4,32,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Jono Harding,First,Mike Wallis,5,30,LOST,28,45,42,81,60,60,57,103,0,17,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Mike Wallis,First,Jono Harding,6,24,LOST,43,81,55,41,35,63,79,80,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Jono Harding,Second,Mike Wallis,6,23,WON,40,24,31,140,100,84,42,40,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Mike Wallis,Second,Jono Harding,7,20,WON,99,94,43,133,85,27,20,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Jono Harding,First,Mike Wallis,7,21,LOST,81,23,60,26,60,23,58,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Mike Wallis,First,Jono Harding,8,18,LOST,58,24,36,180,97,88,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Jono Harding,Second,Mike Wallis,8,18,WON,43,140,96,52,60,110,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Mike Wallis,Second,Jono Harding,9,27,LOST,140,57,22,81,88,53,40,10,8,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Jono Harding,First,Mike Wallis,9,30,WON,140,19,85,41,85,42,23,26,30,10,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Mike Wallis,First,Jono Harding,10,30,LOST,45,52,45,60,116,11,85,78,7,0,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Jono Harding,Second,Mike Wallis,10,29,WON,26,45,28,26,40,60,70,100,66,40,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Mike Wallis,Second,Jono Harding,11,29,WON,55,46,45,45,60,28,100,50,70,2,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Jono Harding,First,Mike Wallis,11,30,LOST,140,41,81,59,60,52,36,19,0,0,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Mike Wallis,First,Jono Harding,12,18,LOST,100,100,60,21,24,26,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Jono Harding,Second,Mike Wallis,12,16,WON,160,41,42,100,122,36,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Mike Wallis,Second,Jono Harding,13,24,LOST,44,60,7,76,98,60,28,38,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Jono Harding,First,Mike Wallis,13,26,WON,55,22,85,100,81,28,76,14,40,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Mike Wallis,First,Jono Harding,14,18,LOST,60,121,81,85,27,102,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/GrYAnaW4z1fb,Jono Harding,Second,Mike Wallis,14,18,WON,59,60,55,85,100,142,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Nick Holman,First,Paul Upfold,1,18,LOST,140,95,55,60,100,43,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Paul Upfold,Second,Nick Holman,1,17,WON,132,140,28,81,55,65,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Nick Holman,Second,Paul Upfold,2,21,LOST,43,100,60,40,60,100,66,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Paul Upfold,First,Nick Holman,2,22,WON,97,97,70,60,43,88,6,40,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Nick Holman,First,Paul Upfold,3,20,WON,77,100,60,100,133,27,4,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Paul Upfold,Second,Nick Holman,3,18,LOST,82,60,129,40,44,30,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Nick Holman,Second,Paul Upfold,4,12,LOST,23,43,140,100,,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Paul Upfold,First,Nick Holman,4,14,WON,80,140,95,140,46,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Nick Holman,First,Paul Upfold,5,18,LOST,140,45,95,41,80,90,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Paul Upfold,Second,Nick Holman,5,18,WON,125,125,44,40,133,34,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Nick Holman,Second,Paul Upfold,6,26,WON,60,140,100,60,40,85,12,0,4,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Paul Upfold,First,Nick Holman,6,27,LOST,62,43,100,21,60,60,30,44,65,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Nick Holman,First,Paul Upfold,7,22,WON,100,100,36,83,44,58,60,20,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Paul Upfold,Second,Nick Holman,7,21,LOST,81,85,125,60,87,51,0,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Nick Holman,Second,Paul Upfold,8,15,LOST,100,70,140,95,88,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Paul Upfold,First,Nick Holman,8,17,WON,100,85,44,100,81,91,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Nick Holman,First,Paul Upfold,9,22,WON,40,85,85,85,48,45,81,32,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Paul Upfold,Second,Nick Holman,9,21,LOST,45,42,60,60,82,39,83,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Nick Holman,Second,Paul Upfold,10,23,WON,140,45,45,45,88,65,61,12,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Paul Upfold,First,Nick Holman,10,24,LOST,27,55,99,30,45,97,68,60,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Nick Holman,First,Paul Upfold,11,16,WON,140,100,140,86,3,32,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Paul Upfold,Second,Nick Holman,11,15,LOST,100,41,60,44,60,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Nick Holman,Second,Paul Upfold,12,20,WON,41,44,60,140,60,100,56,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Paul Upfold,First,Nick Holman,12,21,LOST,43,78,47,66,85,68,94,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Nick Holman,First,Paul Upfold,13,24,WON,100,60,45,95,60,87,44,10,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/sDbJwDdGiHv2,Paul Upfold,Second,Nick Holman,13,21,LOST,54,68,27,40,28,81,121,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Matt Cannon,Second,Paul Upfold,1,24,LOST,81,85,81,33,83,72,50,0,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Paul Upfold,First,Matt Cannon,1,26,WON,29,40,96,60,78,100,40,38,20,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Matt Cannon,First,Paul Upfold,2,21,LOST,27,67,140,57,30,66,10,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Paul Upfold,Second,Matt Cannon,2,20,WON,134,93,44,30,100,60,40,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Matt Cannon,Second,Paul Upfold,3,18,LOST,43,45,60,40,31,91,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Paul Upfold,First,Matt Cannon,3,20,WON,95,100,140,55,79,0,32,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Matt Cannon,First,Paul Upfold,4,21,LOST,53,60,66,83,100,27,31,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Paul Upfold,Second,Matt Cannon,4,21,WON,100,85,26,99,57,74,60,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Matt Cannon,Second,Paul Upfold,5,24,LOST,55,47,140,27,91,21,60,44,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Paul Upfold,First,Matt Cannon,5,27,WON,52,96,59,100,60,83,35,0,16,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Matt Cannon,First,Paul Upfold,6,28,WON,85,39,120,43,28,55,57,42,16,16,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Paul Upfold,Second,Matt Cannon,6,27,LOST,60,43,100,54,85,30,43,38,32,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Matt Cannon,Second,Paul Upfold,7,24,WON,44,40,60,140,40,57,45,75,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Paul Upfold,First,Matt Cannon,7,24,LOST,60,40,43,44,41,92,77,84,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Matt Cannon,First,Paul Upfold,8,13,WON,140,131,100,114,16,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Paul Upfold,Second,Matt Cannon,8,12,LOST,100,100,60,100,,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Matt Cannon,Second,Paul Upfold,9,15,LOST,27,180,22,60,36,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Paul Upfold,First,Matt Cannon,9,18,WON,100,67,123,95,44,72,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Matt Cannon,First,Paul Upfold,10,15,LOST,57,29,55,85,81,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Paul Upfold,Second,Matt Cannon,10,15,WON,180,95,100,101,25,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Matt Cannon,Second,Paul Upfold,11,21,LOST,44,85,82,45,85,44,45,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/MXii12YqEXjl,Paul Upfold,First,Matt Cannon,11,24,WON,21,81,84,60,100,33,90,32,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Nick Holman,First,Jono Harding,1,23,WON,100,60,140,60,100,33,4,4,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Jono Harding,Second,Nick Holman,1,21,LOST,45,55,140,60,100,26,27,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Nick Holman,Second,Jono Harding,2,21,WON,100,140,41,81,59,40,40,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Jono Harding,First,Nick Holman,2,21,LOST,45,84,41,45,26,45,22,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Nick Holman,First,Jono Harding,3,17,WON,140,140,26,85,92,18,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Jono Harding,Second,Nick Holman,3,15,LOST,40,47,25,81,60,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Nick Holman,Second,Jono Harding,4,24,LOST,41,60,100,60,39,22,22,80,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Jono Harding,First,Nick Holman,4,27,WON,42,41,99,140,40,45,9,39,46,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Nick Holman,First,Jono Harding,5,17,WON,125,80,140,40,100,16,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Jono Harding,Second,Nick Holman,5,15,LOST,100,40,45,55,45,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Nick Holman,Second,Jono Harding,6,19,WON,100,60,27,140,81,53,40,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Jono Harding,First,Nick Holman,6,21,LOST,45,60,15,51,41,83,59,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Nick Holman,First,Jono Harding,7,20,WON,81,60,140,40,41,117,22,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Jono Harding,Second,Nick Holman,7,18,LOST,100,13,60,43,100,137,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Nick Holman,Second,Jono Harding,8,19,WON,140,100,85,60,100,12,4,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Jono Harding,First,Nick Holman,8,21,LOST,59,81,60,60,140,5,87,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Nick Holman,First,Jono Harding,9,28,WON,100,60,41,100,140,40,0,0,0,20,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/zLzOCPuQp4a8,Jono Harding,Second,Nick Holman,9,27,LOST,30,48,60,83,30,28,52,45,99,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Darren Evans,First,Daniel O'keeffe,1,23,WON,60,140,60,60,140,25,0,16,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Daniel O'keeffe,Second,Darren Evans,1,21,LOST,81,57,40,43,28,81,85,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Darren Evans,Second,Daniel O'keeffe,2,21,LOST,30,60,45,40,85,60,26,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Daniel O'keeffe,First,Darren Evans,2,24,WON,60,95,40,62,24,24,60,136,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Darren Evans,First,Daniel O'keeffe,3,17,WON,120,60,85,60,100,76,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Daniel O'keeffe,Second,Darren Evans,3,15,LOST,30,99,96,26,45,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Darren Evans,Second,Daniel O'keeffe,4,23,WON,30,45,60,60,121,100,31,54,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Daniel O'keeffe,First,Darren Evans,4,24,LOST,85,26,43,121,59,27,75,25,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Darren Evans,First,Daniel O'keeffe,5,27,WON,26,85,100,85,60,105,20,0,20,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Daniel O'keeffe,Second,Darren Evans,5,24,LOST,57,46,45,43,95,56,118,21,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Darren Evans,Second,Daniel O'keeffe,6,15,LOST,100,44,45,125,99,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Daniel O'keeffe,First,Darren Evans,6,18,WON,180,81,78,54,42,66,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Darren Evans,First,Daniel O'keeffe,7,18,LOST,60,60,45,100,30,52,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Daniel O'keeffe,Second,Darren Evans,7,17,WON,45,22,96,140,140,58,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Darren Evans,Second,Daniel O'keeffe,8,18,LOST,41,45,95,100,60,60,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Daniel O'keeffe,First,Darren Evans,8,21,WON,60,100,81,31,80,97,52,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Darren Evans,First,Daniel O'keeffe,9,21,WON,60,60,60,83,85,100,53,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Daniel O'keeffe,Second,Darren Evans,9,18,LOST,60,26,78,45,26,43,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Darren Evans,Second,Daniel O'keeffe,10,18,LOST,28,85,45,60,41,42,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Daniel O'keeffe,First,Darren Evans,10,20,WON,85,100,36,180,28,47,25,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Darren Evans,First,Daniel O'keeffe,11,21,LOST,45,45,45,55,100,81,58,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Daniel O'keeffe,Second,Darren Evans,11,19,WON,83,83,58,57,40,140,40,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Darren Evans,Second,Daniel O'keeffe,12,15,LOST,36,45,60,26,80,,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Daniel O'keeffe,First,Darren Evans,12,18,WON,45,24,135,85,134,78,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Darren Evans,First,Daniel O'keeffe,13,21,WON,30,78,100,95,100,22,76,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Daniel O'keeffe,Second,Darren Evans,13,18,LOST,36,26,22,78,83,40,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Darren Evans,Second,Daniel O'keeffe,14,18,LOST,180,55,15,81,60,86,,,,,,,,,,
Morden,Premier,40,,,https://www.dartsatlas.com/matches/AxdYbsrmAJtD,Daniel O'keeffe,First,Darren Evans,14,20,WON,43,60,121,140,77,40,20,,,,,,,,,
