Venue,Division,Season,Date,Round,URL,Player,Opponent,First Thrower,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Nick Holman,Shane Edwards,First,8,20,WON,45,55,135,96,100,37,33,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Shane Edwards,Nick Holman,Second,8,18,LOST,30,180,98,60,75,38,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Nick Holman,Shane Edwards,Second,9,21,LOST,125,60,60,41,77,98,0,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Shane Edwards,Nick Holman,First,9,22,WON,93,94,180,39,71,0,0,24,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Nick Holman,Shane Edwards,First,10,18,WON,85,81,140,42,78,75,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Shane Edwards,Nick Holman,Second,10,15,LOST,125,100,40,45,41,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Nick Holman,Shane Edwards,Second,11,18,WON,68,100,60,140,85,48,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Shane Edwards,Nick Holman,First,11,18,LOST,45,140,98,140,38,30,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Nick Holman,Shane Edwards,First,12,16,WON,140,180,45,96,0,40,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Shane Edwards,Nick Holman,Second,12,15,LOST,98,140,96,59,44,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Nick Holman,Shane Edwards,Second,13,17,WON,121,60,140,100,56,24,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Shane Edwards,Nick Holman,First,13,18,LOST,81,90,60,60,43,139,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Nick Holman,Shane Edwards,First,14,17,WON,100,100,45,77,137,42,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/8ZS1cSvgv6sF,Shane Edwards,Nick Holman,Second,14,15,LOST,140,41,40,60,60,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Paul Upfold,Jack Brownsmead,Second,1,18,LOST,100,27,100,28,40,100,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Jack Brownsmead,Paul Upfold,First,1,20,WON,58,120,100,42,131,0,50,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Paul Upfold,Jack Brownsmead,First,2,27,WON,81,25,99,68,34,92,48,34,20,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Jack Brownsmead,Paul Upfold,Second,2,24,LOST,62,35,60,21,39,96,84,80,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Paul Upfold,Jack Brownsmead,Second,3,21,LOST,60,40,83,100,43,27,44,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Jack Brownsmead,Paul Upfold,First,3,24,WON,77,45,81,84,26,100,48,40,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Paul Upfold,Jack Brownsmead,First,4,24,LOST,59,7,69,60,43,59,140,32,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Jack Brownsmead,Paul Upfold,Second,4,23,WON,95,100,60,180,46,10,6,4,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Paul Upfold,Jack Brownsmead,Second,5,15,LOST,60,44,45,100,44,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Jack Brownsmead,Paul Upfold,First,5,18,WON,85,140,96,45,69,66,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Paul Upfold,Jack Brownsmead,First,6,19,WON,59,81,140,55,98,48,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Jack Brownsmead,Paul Upfold,Second,6,18,LOST,60,140,60,60,93,48,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Paul Upfold,Jack Brownsmead,Second,7,18,WON,140,40,43,45,95,138,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Jack Brownsmead,Paul Upfold,First,7,18,LOST,41,140,100,60,100,40,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Paul Upfold,Jack Brownsmead,First,8,22,WON,47,82,60,32,100,44,100,36,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Jack Brownsmead,Paul Upfold,Second,8,21,LOST,136,83,100,34,60,63,0,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Paul Upfold,Jack Brownsmead,Second,9,21,WON,58,100,65,45,133,42,58,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Jack Brownsmead,Paul Upfold,First,9,21,LOST,85,100,121,27,100,28,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Paul Upfold,Jack Brownsmead,First,10,30,WON,82,100,43,60,135,41,8,16,8,8,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Jack Brownsmead,Paul Upfold,Second,10,27,LOST,85,60,139,5,56,55,49,32,15,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Paul Upfold,Jack Brownsmead,Second,11,19,WON,81,39,85,100,140,46,10,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Jack Brownsmead,Paul Upfold,First,11,21,LOST,77,57,13,40,46,84,60,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Paul Upfold,Jack Brownsmead,First,12,24,LOST,55,121,40,59,82,15,97,16,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Jack Brownsmead,Paul Upfold,Second,12,23,WON,45,140,45,41,46,80,56,48,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Paul Upfold,Jack Brownsmead,Second,13,22,WON,60,60,119,100,100,42,0,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/IZ3U0Oy74wzT,Jack Brownsmead,Paul Upfold,First,13,24,LOST,42,90,41,44,24,60,100,60,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Oscar King,Charlie Green,Second,1,24,WON,32,100,139,26,40,30,54,80,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Charlie Green,Oscar King,First,1,24,LOST,45,140,3,81,48,58,46,60,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Oscar King,Charlie Green,First,2,24,LOST,60,43,46,125,57,87,31,32,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Charlie Green,Oscar King,Second,2,24,WON,81,60,83,60,60,40,77,40,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Oscar King,Charlie Green,Second,3,15,LOST,55,50,100,60,100,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Charlie Green,Oscar King,First,3,18,WON,139,42,100,40,85,95,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Oscar King,Charlie Green,First,4,21,LOST,100,41,41,85,47,75,44,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Charlie Green,Oscar King,Second,4,21,WON,60,42,96,27,100,60,116,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Oscar King,Charlie Green,Second,5,18,LOST,135,45,92,99,43,47,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Charlie Green,Oscar King,First,5,21,WON,81,50,140,60,58,56,56,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Oscar King,Charlie Green,First,6,15,LOST,100,60,60,78,99,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Charlie Green,Oscar King,Second,6,15,WON,140,81,60,100,120,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Oscar King,Charlie Green,Second,7,21,WON,100,81,180,28,29,45,38,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Charlie Green,Oscar King,First,7,21,LOST,140,85,60,30,45,59,58,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Oscar King,Charlie Green,First,8,19,WON,100,92,99,100,46,32,32,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Charlie Green,Oscar King,Second,8,18,LOST,95,98,69,83,120,18,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Oscar King,Charlie Green,Second,9,21,WON,55,100,100,100,42,46,58,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Charlie Green,Oscar King,First,9,21,LOST,36,60,41,80,140,60,72,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Oscar King,Charlie Green,First,10,24,LOST,24,42,59,60,60,85,27,58,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Charlie Green,Oscar King,Second,10,22,WON,58,46,60,100,127,78,24,8,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Oscar King,Charlie Green,Second,11,29,WON,45,80,59,100,99,78,20,10,6,4,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Charlie Green,Oscar King,First,11,30,LOST,60,45,42,80,60,58,60,56,0,26,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Oscar King,Charlie Green,First,12,21,LOST,95,140,81,145,30,8,0,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Charlie Green,Oscar King,Second,12,21,WON,99,58,40,140,100,44,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Oscar King,Charlie Green,Second,13,21,LOST,55,60,82,100,180,21,0,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/0TCtMFznaeiN,Charlie Green,Oscar King,First,13,23,WON,125,28,81,60,57,60,74,16,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Matt Cannon,Shaun Francome,Second,1,27,WON,22,48,85,48,26,76,13,44,139,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Shaun Francome,Matt Cannon,First,1,27,LOST,25,44,84,81,57,40,41,57,52,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Matt Cannon,Shaun Francome,First,2,30,LOST,41,57,11,30,95,46,125,52,18,22,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Shaun Francome,Matt Cannon,Second,2,30,WON,26,85,100,60,42,30,7,49,94,8,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Matt Cannon,Shaun Francome,Second,3,24,LOST,81,41,60,31,38,61,81,32,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Shaun Francome,Matt Cannon,First,3,26,WON,45,39,80,41,84,35,86,34,57,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Matt Cannon,Shaun Francome,First,4,27,LOST,135,17,180,44,45,55,9,0,0,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Shaun Francome,Matt Cannon,Second,4,27,WON,43,85,60,85,52,77,0,40,59,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Matt Cannon,Shaun Francome,Second,5,21,LOST,100,31,41,41,85,34,83,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Shaun Francome,Matt Cannon,First,5,23,WON,43,100,41,30,58,140,73,16,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Matt Cannon,Shaun Francome,First,6,32,WON,81,44,27,31,55,46,45,43,94,17,18,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Shaun Francome,Matt Cannon,Second,6,30,LOST,74,26,134,60,42,13,28,72,28,12,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Matt Cannon,Shaun Francome,Second,7,24,LOST,100,45,58,40,60,31,9,39,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Shaun Francome,Matt Cannon,First,7,26,WON,41,60,58,85,81,52,44,40,40,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Matt Cannon,Shaun Francome,First,8,48,LOST,60,60,81,91,65,58,37,27,20,0,0,0,0,0,0,0
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Shaun Francome,Matt Cannon,Second,8,46,WON,83,100,23,83,85,41,50,0,0,0,18,9,0,0,5,4
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Matt Cannon,Shaun Francome,Second,9,30,WON,100,81,100,42,94,33,25,18,6,2,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Shaun Francome,Matt Cannon,First,9,30,LOST,66,41,116,140,114,21,0,0,1,0,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Matt Cannon,Shaun Francome,First,10,24,LOST,85,83,24,44,58,85,54,33,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Shaun Francome,Matt Cannon,Second,10,22,WON,24,43,23,81,100,100,90,40,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Matt Cannon,Shaun Francome,Second,11,21,LOST,125,60,60,45,41,30,80,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/qVM64H21QVwA,Shaun Francome,Matt Cannon,First,11,23,WON,43,100,100,41,43,45,42,87,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,James Willcox,Shane Edwards,First,1,30,WON,9,26,96,40,43,77,140,50,0,20,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,Shane Edwards,James Willcox,Second,1,27,LOST,93,39,81,70,80,40,44,22,0,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,James Willcox,Shane Edwards,Second,2,30,WON,42,100,100,99,128,24,0,4,0,4,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,Shane Edwards,James Willcox,First,2,30,LOST,30,44,140,43,28,45,83,30,40,0,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,James Willcox,Shane Edwards,First,3,21,WON,13,58,140,81,57,41,111,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,Shane Edwards,James Willcox,Second,3,18,LOST,45,180,66,25,25,81,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,James Willcox,Shane Edwards,Second,4,19,WON,100,45,121,43,100,74,18,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,Shane Edwards,James Willcox,First,4,21,LOST,96,81,32,81,61,46,64,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,James Willcox,Shane Edwards,First,5,24,LOST,62,41,78,78,41,42,102,47,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,Shane Edwards,James Willcox,Second,5,22,WON,57,44,60,140,96,80,18,6,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,James Willcox,Shane Edwards,Second,6,18,LOST,100,78,59,94,58,40,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,Shane Edwards,James Willcox,First,6,19,WON,121,40,97,79,97,35,32,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,James Willcox,Shane Edwards,First,7,25,WON,41,46,58,140,56,58,79,19,4,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,Shane Edwards,James Willcox,Second,7,24,LOST,57,41,137,135,47,32,32,10,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,James Willcox,Shane Edwards,Second,8,18,WON,134,19,42,84,140,82,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,Shane Edwards,James Willcox,First,8,18,LOST,78,115,64,96,100,32,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,James Willcox,Shane Edwards,First,9,21,LOST,83,57,26,83,43,30,24,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,Shane Edwards,James Willcox,Second,9,20,WON,85,41,140,38,85,104,8,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,James Willcox,Shane Edwards,Second,10,24,LOST,81,40,134,79,13,64,60,0,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,Shane Edwards,James Willcox,First,10,25,WON,38,140,81,115,75,12,30,6,4,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,James Willcox,Shane Edwards,First,11,21,LOST,40,83,60,44,43,64,66,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,Shane Edwards,James Willcox,Second,11,21,WON,131,45,59,99,81,61,25,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,James Willcox,Shane Edwards,Second,12,25,WON,40,60,93,43,45,81,99,30,10,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,Shane Edwards,James Willcox,First,12,27,LOST,41,59,83,58,60,28,60,38,54,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,James Willcox,Shane Edwards,First,13,24,WON,81,37,96,97,85,26,59,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/O0KgHLsEPb9m,Shane Edwards,James Willcox,Second,13,21,LOST,82,60,99,55,87,58,50,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Matt Cannon,Chris King,Second,1,26,WON,47,59,100,59,96,120,10,0,10,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Chris King,Matt Cannon,First,1,27,LOST,96,58,85,46,33,38,60,60,23,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Matt Cannon,Chris King,First,2,28,WON,57,59,32,29,60,140,84,1,35,4,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Chris King,Matt Cannon,Second,2,27,LOST,42,22,96,45,42,9,83,140,0,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Matt Cannon,Chris King,Second,3,24,LOST,85,69,100,95,45,71,18,9,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Chris King,Matt Cannon,First,3,25,WON,81,81,95,55,99,60,0,22,8,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Matt Cannon,Chris King,First,4,21,WON,45,57,46,100,60,95,98,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Chris King,Matt Cannon,Second,4,18,LOST,30,60,80,48,33,30,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Matt Cannon,Chris King,Second,5,24,LOST,92,42,100,97,125,35,0,5,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Chris King,Matt Cannon,First,5,26,WON,86,100,79,40,40,60,64,16,16,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Matt Cannon,Chris King,First,6,24,WON,43,30,40,137,26,85,41,99,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Chris King,Matt Cannon,Second,6,21,LOST,58,81,140,68,53,25,56,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Matt Cannon,Chris King,Second,7,21,LOST,58,45,26,26,85,97,66,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Chris King,Matt Cannon,First,7,24,WON,91,42,68,100,10,100,60,30,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Matt Cannon,Chris King,First,8,24,WON,28,79,85,66,39,32,94,78,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Chris King,Matt Cannon,Second,8,21,LOST,40,96,45,58,58,140,48,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Matt Cannon,Chris King,Second,9,15,LOST,60,81,40,77,140,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Chris King,Matt Cannon,First,9,16,WON,83,180,78,63,77,20,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Matt Cannon,Chris King,First,10,29,WON,53,45,100,99,54,26,15,53,16,40,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Chris King,Matt Cannon,Second,10,27,LOST,43,84,45,44,125,45,50,45,0,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Matt Cannon,Chris King,Second,11,19,WON,68,59,85,46,174,29,40,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Chris King,Matt Cannon,First,11,21,LOST,43,60,63,60,100,60,95,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Matt Cannon,Chris King,First,12,22,WON,125,45,100,61,41,57,32,40,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/q7I3vsfbnSoE,Chris King,Matt Cannon,Second,12,21,LOST,100,17,26,45,97,45,135,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Oscar King,Jack Brownsmead,First,1,17,WON,100,85,140,140,0,36,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Jack Brownsmead,Oscar King,Second,1,15,LOST,100,55,60,81,99,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Oscar King,Jack Brownsmead,Second,2,22,WON,57,44,45,98,59,98,80,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Jack Brownsmead,Oscar King,First,2,24,LOST,140,41,28,60,40,81,57,34,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Oscar King,Jack Brownsmead,First,3,24,LOST,140,65,43,100,45,38,40,20,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Jack Brownsmead,Oscar King,Second,3,24,WON,60,41,25,100,45,60,65,105,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Oscar King,Jack Brownsmead,Second,4,12,LOST,60,140,60,83,,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Jack Brownsmead,Oscar King,First,4,15,WON,99,60,140,125,77,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Oscar King,Jack Brownsmead,First,5,15,LOST,85,100,100,26,100,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Jack Brownsmead,Oscar King,Second,5,14,WON,95,140,100,100,66,,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Oscar King,Jack Brownsmead,Second,6,18,LOST,85,58,46,140,60,47,,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Jack Brownsmead,Oscar King,First,6,19,WON,45,83,60,59,140,94,20,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Oscar King,Jack Brownsmead,First,7,24,LOST,60,140,46,98,97,40,18,0,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Jack Brownsmead,Oscar King,Second,7,23,WON,60,41,96,100,52,80,32,40,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Oscar King,Jack Brownsmead,Second,8,21,LOST,96,83,55,59,43,82,43,,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Jack Brownsmead,Oscar King,First,8,24,WON,26,40,95,100,60,60,40,80,,,,,,,,
Morden,Premier,39,,,https://www.dartsatlas.com/matches/l2l5OGrbxEJl,Oscar King,Jack Brownsmead,First,9,24,LOST,41,96,140,72,120,28,0,2,,,,,,,,
