Venue,Division,Season,Date,Round,URL,Player,First Thrower,Opponent,Leg,Total Darts,Result,Throw_1,Throw_2,Throw_3,Throw_4,Throw_5,Throw_6,Throw_7,Throw_8,Throw_9,Throw_10,Throw_11,Throw_12,Throw_13,Throw_14,Throw_15,Throw_16,Throw_17,Throw_18,Throw_19,Throw_20,Throw_21,Throw_22,Throw_23,Throw_24
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/NqCpCIolWm4k,Keiron Daniels,First,Nick East,5,33,LOST,13,45,21,37,62,40,24,29,24,28,45,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/NqCpCIolWm4k,Nick East,Second,Keiron Daniels,5,31,WON,73,85,25,100,81,39,44,22,0,0,32,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/NqCpCIolWm4k,Keiron Daniels,Second,Nick East,6,27,LOST,28,43,8,80,25,60,20,31,43,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/NqCpCIolWm4k,Nick East,First,Keiron Daniels,6,29,WON,59,46,32,24,85,42,59,27,79,48,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/NqCpCIolWm4k,Keiron Daniels,First,Nick East,7,45,LOST,13,63,55,35,28,17,78,48,84,23,26,28,1,0,0,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/NqCpCIolWm4k,Nick East,Second,Keiron Daniels,7,43,WON,40,41,55,43,60,60,41,60,38,43,10,2,4,0,4,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/NqCpCIolWm4k,Keiron Daniels,Second,Nick East,8,30,LOST,107,29,45,29,43,42,41,29,73,48,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/NqCpCIolWm4k,Nick East,First,Keiron Daniels,8,31,WON,66,55,88,25,21,66,41,47,76,0,16,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/NqCpCIolWm4k,Keiron Daniels,First,Nick East,9,33,LOST,80,24,41,39,36,52,15,58,27,59,11,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/NqCpCIolWm4k,Nick East,Second,Keiron Daniels,9,31,WON,15,30,85,60,59,11,26,45,100,30,40,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Keiron Daniels,Second,Craig Daniels,1,46,WON,28,31,37,12,78,20,26,21,37,47,39,46,19,20,20,20,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Craig Daniels,First,Keiron Daniels,1,48,LOST,34,31,42,17,19,20,27,3,78,63,19,19,38,28,8,25,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Keiron Daniels,First,Craig Daniels,2,49,WON,98,13,29,20,45,41,85,20,40,30,40,30,0,6,0,2,2,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Craig Daniels,Second,Keiron Daniels,2,48,LOST,46,17,45,38,32,23,39,34,25,37,39,46,40,20,15,3,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Keiron Daniels,Second,Craig Daniels,3,38,WON,25,39,23,58,29,21,13,76,42,15,30,118,12,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Craig Daniels,First,Keiron Daniels,3,39,LOST,75,26,40,57,38,19,41,22,34,54,38,8,17,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Keiron Daniels,First,Craig Daniels,4,30,LOST,100,13,32,35,48,56,81,90,6,0,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Craig Daniels,Second,Keiron Daniels,4,30,WON,71,43,57,31,47,39,41,45,58,69,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Keiron Daniels,Second,Craig Daniels,5,42,LOST,92,26,32,98,48,40,20,18,53,15,29,0,10,10,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Craig Daniels,First,Keiron Daniels,5,43,WON,82,35,45,42,26,55,33,38,25,52,44,0,9,9,6,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Keiron Daniels,First,Craig Daniels,6,32,WON,46,36,85,37,52,61,45,45,11,63,20,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Craig Daniels,Second,Keiron Daniels,6,30,LOST,22,45,57,41,41,38,78,32,53,10,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Keiron Daniels,Second,Craig Daniels,7,36,LOST,15,29,71,17,22,80,33,19,15,49,22,45,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Craig Daniels,First,Keiron Daniels,7,38,WON,36,26,45,33,95,36,54,72,38,60,0,0,6,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Keiron Daniels,First,Craig Daniels,8,42,WON,28,65,30,30,49,49,43,27,16,26,45,25,30,38,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Craig Daniels,Second,Keiron Daniels,8,39,LOST,45,33,67,26,37,29,45,54,59,20,38,43,1,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Keiron Daniels,Second,Craig Daniels,9,27,LOST,32,30,100,55,42,50,60,43,55,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Craig Daniels,First,Keiron Daniels,9,29,WON,60,33,55,102,28,41,45,131,0,6,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Keiron Daniels,First,Craig Daniels,10,33,LOST,85,80,85,28,50,13,80,15,21,24,0,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Craig Daniels,Second,Keiron Daniels,10,33,WON,45,76,45,22,38,45,96,58,36,20,20,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Keiron Daniels,Second,Craig Daniels,11,32,WON,17,155,45,30,60,42,65,20,31,4,32,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Craig Daniels,First,Keiron Daniels,11,33,LOST,102,47,50,33,35,33,22,45,31,35,50,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Keiron Daniels,First,Craig Daniels,12,39,LOST,28,28,31,40,26,8,12,43,49,32,30,75,29,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Craig Daniels,Second,Keiron Daniels,12,37,WON,6,17,45,57,83,56,7,26,57,57,40,42,8,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Keiron Daniels,Second,Craig Daniels,13,30,LOST,38,71,29,65,47,66,65,30,39,38,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Craig Daniels,First,Keiron Daniels,13,31,WON,85,97,60,15,33,57,40,14,28,40,32,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Keiron Daniels,First,Craig Daniels,14,45,WON,24,105,22,57,79,38,14,25,76,31,0,6,12,6,6,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/wXHw3srpTFem,Craig Daniels,Second,Keiron Daniels,14,42,LOST,14,35,57,73,40,47,36,41,56,44,30,14,0,0,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Philip Mackenzie,Second,Kelly Gower,1,30,LOST,25,30,26,36,95,26,28,7,22,26,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Kelly Gower,First,Philip Mackenzie,1,33,WON,57,22,52,33,45,29,30,41,57,76,59,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Philip Mackenzie,First,Kelly Gower,2,27,WON,60,120,26,25,26,55,97,80,12,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Kelly Gower,Second,Philip Mackenzie,2,24,LOST,25,43,25,79,73,25,23,41,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Philip Mackenzie,Second,Kelly Gower,3,39,WON,41,28,60,26,45,45,36,61,50,65,28,8,8,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Kelly Gower,First,Philip Mackenzie,3,39,LOST,45,13,41,45,41,25,22,17,64,45,42,37,0,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Philip Mackenzie,First,Kelly Gower,4,30,LOST,37,37,41,58,41,125,42,60,20,25,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Kelly Gower,Second,Philip Mackenzie,4,29,WON,21,61,67,12,35,70,77,31,50,77,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Philip Mackenzie,Second,Kelly Gower,5,27,LOST,45,28,3,41,95,21,24,33,57,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Kelly Gower,First,Philip Mackenzie,5,28,WON,98,41,41,13,38,57,57,60,56,40,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Philip Mackenzie,First,Kelly Gower,6,30,LOST,23,45,26,80,60,45,22,24,145,20,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Kelly Gower,Second,Philip Mackenzie,6,29,WON,29,45,25,33,86,39,13,114,81,36,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Philip Mackenzie,Second,Kelly Gower,7,29,WON,85,81,41,60,70,60,70,2,24,8,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Kelly Gower,First,Philip Mackenzie,7,30,LOST,36,45,31,27,29,91,95,22,25,26,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Philip Mackenzie,First,Kelly Gower,8,42,LOST,45,40,41,41,41,45,36,23,40,7,25,34,36,37,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Kelly Gower,Second,Philip Mackenzie,8,41,WON,57,33,27,28,41,95,57,41,26,47,33,0,12,4,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Philip Mackenzie,Second,Kelly Gower,9,29,WON,81,100,43,11,72,38,27,13,100,16,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Kelly Gower,First,Philip Mackenzie,9,30,LOST,22,44,57,77,38,25,57,35,57,78,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Philip Mackenzie,First,Kelly Gower,10,29,WON,36,60,70,75,64,123,36,23,10,4,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Kelly Gower,Second,Philip Mackenzie,10,27,LOST,33,13,40,37,79,41,29,133,47,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Philip Mackenzie,Second,Kelly Gower,11,29,WON,100,60,26,41,81,17,84,86,4,2,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Kelly Gower,First,Philip Mackenzie,11,30,LOST,30,35,38,57,22,117,60,25,33,40,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Philip Mackenzie,First,Kelly Gower,12,27,WON,60,30,45,85,26,5,60,120,70,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Kelly Gower,Second,Philip Mackenzie,12,24,LOST,42,29,47,17,43,22,121,91,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Philip Mackenzie,Second,Kelly Gower,13,65,WON,26,41,60,60,22,81,84,22,36,18,13,36,0,0,0,0,0,0,0,0,0,2,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/jjSZlAvNmDBr,Kelly Gower,First,Philip Mackenzie,13,66,LOST,39,45,45,95,41,22,57,45,22,24,46,16,0,0,2,0,0,0,0,0,0,0,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Nick East,Second,Simon Daniels,1,31,WON,60,44,41,60,44,43,29,29,27,84,40,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Simon Daniels,First,Nick East,1,33,LOST,30,33,37,45,83,39,7,37,26,31,88,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Nick East,First,Simon Daniels,2,39,LOST,40,42,30,9,24,84,94,43,31,54,20,10,13,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Simon Daniels,Second,Nick East,2,39,WON,24,55,63,57,21,71,40,77,39,36,0,0,18,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Nick East,Second,Simon Daniels,3,30,LOST,22,45,59,44,7,40,41,22,70,57,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Simon Daniels,First,Nick East,3,32,WON,43,26,60,25,98,43,68,60,20,19,39,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Nick East,First,Simon Daniels,4,36,LOST,41,65,100,46,40,100,84,0,0,13,6,0,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Simon Daniels,Second,Nick East,4,36,WON,20,25,89,37,40,33,92,40,59,54,9,3,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Nick East,Second,Simon Daniels,5,23,WON,56,121,95,100,63,50,0,16,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Simon Daniels,First,Nick East,5,24,LOST,81,26,9,78,48,64,52,4,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Nick East,First,Simon Daniels,6,27,LOST,25,59,88,140,59,41,81,6,0,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Simon Daniels,Second,Nick East,6,25,WON,55,43,41,71,79,76,42,54,40,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Nick East,Second,Simon Daniels,7,29,WON,40,38,13,26,84,140,85,60,0,15,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Simon Daniels,First,Nick East,7,30,LOST,52,81,37,30,42,91,24,28,60,16,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Nick East,First,Simon Daniels,8,39,WON,26,125,43,40,10,47,40,28,44,42,40,0,16,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Simon Daniels,Second,Nick East,8,36,LOST,25,85,116,41,58,31,39,42,30,6,18,0,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Nick East,Second,Simon Daniels,9,33,LOST,56,43,38,81,37,43,43,60,44,36,0,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Simon Daniels,First,Nick East,9,34,WON,34,134,92,26,45,46,32,44,32,8,0,8,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Nick East,First,Simon Daniels,10,24,LOST,58,79,106,58,62,33,50,0,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Simon Daniels,Second,Nick East,10,24,WON,53,79,83,50,100,100,24,12,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Nick East,Second,Simon Daniels,11,27,LOST,100,38,26,96,68,88,31,38,0,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Simon Daniels,First,Nick East,11,29,WON,44,75,94,44,55,79,40,40,11,19,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Nick East,First,Simon Daniels,12,35,WON,100,26,40,86,9,30,60,40,40,64,4,2,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Simon Daniels,Second,Nick East,12,33,LOST,20,50,60,62,76,45,85,63,30,5,0,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Nick East,Second,Simon Daniels,13,35,WON,40,38,21,66,6,40,38,40,41,43,64,64,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Simon Daniels,First,Nick East,13,36,LOST,22,15,83,41,79,57,55,41,24,60,0,18,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Nick East,First,Simon Daniels,14,25,WON,62,58,26,41,97,35,98,44,40,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/rS2jWp4QkxIH,Simon Daniels,Second,Nick East,14,24,LOST,34,43,95,31,10,44,117,55,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Keiron Daniels,First,Simon Daniels,1,34,WON,100,61,45,120,43,29,39,19,15,0,2,28,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Simon Daniels,Second,Keiron Daniels,1,33,LOST,25,41,85,15,41,29,60,33,60,12,41,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Keiron Daniels,Second,Simon Daniels,2,42,LOST,23,50,45,9,58,30,26,35,22,54,25,29,40,40,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Simon Daniels,First,Keiron Daniels,2,43,WON,38,47,31,27,41,92,74,27,13,71,18,0,0,14,8,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Keiron Daniels,First,Simon Daniels,3,43,WON,60,26,36,32,24,80,26,60,12,81,28,0,2,0,34,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Simon Daniels,Second,Keiron Daniels,3,42,LOST,26,18,26,29,100,11,80,9,31,36,27,36,33,29,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Keiron Daniels,Second,Simon Daniels,4,30,LOST,100,26,60,50,80,60,100,15,0,0,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Simon Daniels,First,Keiron Daniels,4,33,WON,55,39,50,17,50,125,43,20,56,20,26,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Keiron Daniels,First,Simon Daniels,5,31,WON,80,60,85,40,50,10,50,25,83,0,18,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Simon Daniels,Second,Keiron Daniels,5,30,LOST,41,39,30,60,23,61,26,28,39,100,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Keiron Daniels,Second,Simon Daniels,6,36,LOST,17,20,29,45,17,24,61,13,40,30,26,32,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Simon Daniels,First,Keiron Daniels,6,38,WON,45,21,100,25,90,41,76,18,53,20,0,9,3,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Keiron Daniels,First,Simon Daniels,7,40,WON,25,18,120,22,20,66,87,28,40,16,33,6,10,10,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Simon Daniels,Second,Keiron Daniels,7,39,LOST,26,41,15,22,79,45,76,29,39,93,18,16,0,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Keiron Daniels,Second,Simon Daniels,8,30,LOST,45,60,70,130,41,45,27,45,0,0,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Simon Daniels,First,Keiron Daniels,8,33,WON,41,41,44,35,80,71,40,29,21,59,40,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Keiron Daniels,First,Simon Daniels,9,33,LOST,25,85,60,26,35,120,20,38,70,0,0,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Simon Daniels,Second,Keiron Daniels,9,32,WON,38,13,44,45,27,100,41,81,40,40,32,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Keiron Daniels,Second,Simon Daniels,10,27,LOST,41,40,45,36,15,31,9,30,40,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Simon Daniels,First,Keiron Daniels,10,30,WON,41,80,100,37,5,19,65,40,78,36,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Keiron Daniels,First,Simon Daniels,11,36,LOST,105,36,29,40,11,44,40,80,26,50,20,0,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Simon Daniels,Second,Keiron Daniels,11,36,WON,30,45,45,75,60,55,33,9,39,27,14,69,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Keiron Daniels,Second,Simon Daniels,12,27,LOST,35,15,36,40,35,70,41,30,26,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/a8YuhNW6vced,Simon Daniels,First,Keiron Daniels,12,30,WON,33,6,60,95,36,28,125,21,45,52,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Philip Mackenzie,First,Jamie Loader,1,42,LOST,85,60,26,140,90,42,38,10,0,0,6,0,0,0,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Jamie Loader,Second,Philip Mackenzie,1,41,WON,31,61,85,47,57,84,64,32,0,32,0,0,0,8,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Philip Mackenzie,Second,Jamie Loader,2,25,WON,33,43,60,121,45,97,24,42,36,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Jamie Loader,First,Philip Mackenzie,2,27,LOST,19,79,99,43,58,42,22,39,80,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Philip Mackenzie,First,Jamie Loader,3,34,WON,45,42,100,70,68,42,40,74,16,2,0,2,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Jamie Loader,Second,Philip Mackenzie,3,33,LOST,42,3,45,46,44,27,33,69,24,58,49,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Philip Mackenzie,Second,Jamie Loader,4,39,LOST,55,100,24,30,30,26,6,64,59,43,39,0,0,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Jamie Loader,First,Philip Mackenzie,4,40,WON,84,96,68,43,68,35,91,8,0,0,0,6,0,2,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Philip Mackenzie,First,Jamie Loader,5,34,WON,41,5,24,85,50,45,135,41,25,34,12,4,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Jamie Loader,Second,Philip Mackenzie,5,33,LOST,42,44,91,72,54,41,47,24,20,30,18,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Philip Mackenzie,Second,Jamie Loader,6,18,LOST,45,13,22,25,26,85,,,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Jamie Loader,First,Philip Mackenzie,6,21,WON,45,9,85,96,101,74,91,,,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Philip Mackenzie,First,Jamie Loader,7,27,LOST,37,11,81,16,45,60,45,95,57,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Jamie Loader,Second,Philip Mackenzie,7,27,WON,76,180,39,36,50,40,40,0,40,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Philip Mackenzie,Second,Jamie Loader,8,30,LOST,59,81,26,43,22,33,81,22,19,57,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Jamie Loader,First,Philip Mackenzie,8,32,WON,14,40,32,44,82,82,80,77,0,0,50,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Philip Mackenzie,First,Jamie Loader,9,27,WON,41,85,81,81,7,21,41,40,104,,,,,,,,,,,,,,,
Morden,Division Two,40,,,https://www.dartsatlas.com/matches/poKuszELmYYz,Jamie Loader,Second,Philip Mackenzie,9,24,LOST,42,45,35,66,69,40,12,60,,,,,,,,,,,,,,,,
